variant,key,bytes,vary_x1,vary_x2,metric,y1,y2,elasticity
alloc,control_io,1000000,100,5000,usec_per_iter,7.9,0.02,-1.5283360441912255
alloc,control_io,1000000,5000,10000,usec_per_iter,0.02,0.0066,-1.5994620704162716
alloc,control_io,1000000,10000,50000,usec_per_iter,0.0066,0.0022,-0.6826061944859853
alloc,control_io,1000000,50000,100000,usec_per_iter,0.0022,0.00144,-0.6114347120823477
alloc,file_io,1000000,100,5000,usec_per_iter,2.9700000000000006,0.058,-1.0060969007056157
alloc,file_io,1000000,5000,10000,usec_per_iter,0.058,0.0422,-0.4588099013077495
alloc,file_io,1000000,10000,50000,usec_per_iter,0.0422,0.006100000000000001,-1.2017434378301286
alloc,file_io,1000000,50000,100000,usec_per_iter,0.006100000000000001,0.00391,-0.6416406351428966
alloc,memory,1000000,100,5000,usec_per_iter,11.42,0.2266,-1.002022516017153
alloc,memory,1000000,5000,10000,usec_per_iter,0.2266,0.21339999999999995,-0.08658768499609082
alloc,memory,1000000,10000,50000,usec_per_iter,0.21339999999999995,0.05648,-0.8259291864650263
alloc,memory,1000000,50000,100000,usec_per_iter,0.05648,0.03584,-0.6561694512135762
alloc,other,1000000,100,5000,usec_per_iter,5.200000000000001,0.2504,-0.7753927472140707
alloc,other,1000000,5000,10000,usec_per_iter,0.2504,0.0651,-1.9435051137669825
alloc,other,1000000,10000,50000,usec_per_iter,0.0651,0.009960000000000002,-1.1664615721514435
alloc,other,1000000,50000,100000,usec_per_iter,0.009960000000000002,0.0094,-0.08348498550308091
alloc,sync,1000000,100,5000,usec_per_iter,250.54,253.2472,0.0027472993814718497
alloc,sync,1000000,5000,10000,usec_per_iter,253.2472,242.6125,-0.061892434500938405
alloc,sync,1000000,10000,50000,usec_per_iter,242.6125,228.90952,-0.03612360785709225
alloc,sync,1000000,50000,100000,usec_per_iter,228.90952,220.36331,-0.054893425246807744
alloc,control_io,5000000,100,5000,usec_per_iter,0.7,0.024600000000000004,-0.8559085382317769
alloc,control_io,5000000,5000,10000,usec_per_iter,0.024600000000000004,0.0084,-1.5501970825604798
alloc,control_io,5000000,10000,50000,usec_per_iter,0.0084,0.00258,-0.7334500435188901
alloc,control_io,5000000,50000,100000,usec_per_iter,0.00258,0.0011,-1.2298675418985938
alloc,file_io,5000000,100,5000,usec_per_iter,3.3299999999999996,0.0,nan
alloc,file_io,5000000,5000,10000,usec_per_iter,0.0,0.029800000000000007,nan
alloc,file_io,5000000,10000,50000,usec_per_iter,0.029800000000000007,0.00018,-3.1745908196458568
alloc,file_io,5000000,50000,100000,usec_per_iter,0.00018,0.00505,4.810214576196843
alloc,memory,5000000,100,5000,usec_per_iter,31.59,0.106,-1.4563198610486048
alloc,memory,5000000,5000,10000,usec_per_iter,0.106,0.1697,0.6789223000921015
alloc,memory,5000000,10000,50000,usec_per_iter,0.1697,0.039959999999999996,-0.8985455153549096
alloc,memory,5000000,50000,100000,usec_per_iter,0.039959999999999996,0.03558,-0.16749007252525824
alloc,other,5000000,100,5000,usec_per_iter,5.6,0.0644,-1.1414575623448364
alloc,other,5000000,5000,10000,usec_per_iter,0.0644,0.0515,-0.32248825604403636
alloc,other,5000000,10000,50000,usec_per_iter,0.0515,0.008060000000000003,-1.152370176458792
alloc,other,5000000,50000,100000,usec_per_iter,0.008060000000000003,0.00518,-0.6378277408414134
alloc,sync,5000000,100,5000,usec_per_iter,267.32,232.2938,-0.03590047723474308
alloc,sync,5000000,5000,10000,usec_per_iter,232.2938,240.1358,0.04789985127037363
alloc,sync,5000000,10000,50000,usec_per_iter,240.1358,240.43091999999996,0.0007631339470967685
alloc,sync,5000000,50000,100000,usec_per_iter,240.43091999999996,239.33949,-0.006563986990204973
alloc,control_io,10000000,100,5000,usec_per_iter,0.72,0.0126,-1.0341335908401459
alloc,control_io,10000000,5000,10000,usec_per_iter,0.0126,0.0453,1.846087316546318
alloc,control_io,10000000,10000,50000,usec_per_iter,0.0453,0.00302,-1.682606194485986
alloc,control_io,10000000,50000,100000,usec_per_iter,0.00302,0.00161,-0.9074878612104617
alloc,file_io,10000000,100,5000,usec_per_iter,7.23,0.057,-1.2379638464800466
alloc,file_io,10000000,5000,10000,usec_per_iter,0.057,0.0284,-1.0050709895474215
alloc,file_io,10000000,10000,50000,usec_per_iter,0.0284,0.004340000000000001,-1.1671868684973363
alloc,file_io,10000000,50000,100000,usec_per_iter,0.004340000000000001,0.00036,-3.591626231002167
alloc,memory,10000000,100,5000,usec_per_iter,21.170000000000005,0.4456000000000001,-0.9869365978059436
alloc,memory,10000000,5000,10000,usec_per_iter,0.4456000000000001,0.217,-1.0380541900081903
alloc,memory,10000000,10000,50000,usec_per_iter,0.217,0.09255999999999998,-0.5294023858096025
alloc,memory,10000000,50000,100000,usec_per_iter,0.09255999999999998,0.17591000000000004,0.92637672883077
alloc,other,10000000,100,5000,usec_per_iter,8.96,0.08860000000000003,-1.1800527864873087
alloc,other,10000000,5000,10000,usec_per_iter,0.08860000000000003,0.0346,-1.3565346609182938
alloc,other,10000000,10000,50000,usec_per_iter,0.0346,0.007759999999999999,-0.9288157911029453
alloc,other,10000000,50000,100000,usec_per_iter,0.007759999999999999,0.00429,-0.8550790046875824
alloc,sync,10000000,100,5000,usec_per_iter,244.05,252.662,0.008864851961613563
alloc,sync,10000000,5000,10000,usec_per_iter,252.662,239.0085,-0.08014677481508825
alloc,sync,10000000,10000,50000,usec_per_iter,239.0085,238.64796,-0.0009379801535592212
alloc,sync,10000000,50000,100000,usec_per_iter,238.64796,239.73847,0.006577427767596477
baseline,control_io,1000000,100,5000,usec_per_iter,0.27,0.009,-0.8694216207171603
baseline,control_io,1000000,5000,10000,usec_per_iter,0.009,0.0111,0.30256277002043097
baseline,control_io,1000000,10000,50000,usec_per_iter,0.0111,0.00076,-1.666036280930372
baseline,control_io,1000000,50000,100000,usec_per_iter,0.00076,0.00029,-1.3899465183160125
baseline,file_io,1000000,100,5000,usec_per_iter,3.55,0.025800000000000007,-1.2587677484792685
baseline,file_io,1000000,5000,10000,usec_per_iter,0.025800000000000007,0.0224,-0.2038723333656503
baseline,file_io,1000000,10000,50000,usec_per_iter,0.0224,0.0062,-0.7981119724384175
baseline,file_io,1000000,50000,100000,usec_per_iter,0.0062,0.00347,-0.8373325526959768
